name,year,fuel,seller_type,transmission,owner,km_driven,selling_price
352,2,0,0,0,0,60000,290000
1239,3,0,1,1,1,48000,475000
161,11,1,0,0,3,190000,270000
739,7,0,0,0,0,80000,600000
125,8,1,0,0,1,70000,300000
1240,1,1,0,0,1,80000,415000
17,6,1,0,1,1,30000,800000
269,4,0,0,0,1,44440,420000
375,6,1,0,0,0,30000,1250000
142,9,1,0,0,0,120000,270000
65,5,1,0,0,1,80000,390000
407,1,1,0,0,0,110000,400000
1241,0,0,0,0,0,170000,100000
1242,10,1,0,1,0,46000,850000
166,1,1,0,1,3,120000,359000
346,5,1,1,0,0,91365,470000
95,8,1,1,0,1,90010,360000
99,8,1,0,0,0,80000,250999
104,1,0,0,0,1,35000,45000
1243,12,0,0,0,1,80000,75000
95,8,1,1,0,0,31800,495000
1244,8,2,1,0,0,59100,310000
1245,4,0,1,0,0,31200,540000
1246,4,1,1,0,0,51000,665000
180,8,1,1,0,1,22700,425000
1247,9,1,1,1,0,58000,1295000
482,4,1,1,0,0,50900,675000
1248,6,1,0,0,0,10000,980000
198,3,1,0,0,0,60000,320000
1249,9,0,0,0,1,80000,250000
1133,4,1,0,0,0,72000,600000
6,4,0,0,0,0,96000,300000
198,3,1,0,0,0,66000,305000
827,1,1,0,0,1,80000,270000
872,1,1,0,0,0,90000,300000
1,11,0,0,0,0,70000,106000
1250,12,0,0,0,3,75000,90000
234,7,0,0,0,0,2417,539000
992,11,1,0,0,2,100000,110000
169,4,0,0,0,1,30000,250000
222,11,0,0,0,0,50000,300000
1251,6,1,0,0,0,60000,707000
63,0,0,0,0,2,120000,95000
1231,20,2,0,0,0,7000,495000
1018,1,1,0,0,0,35000,200000
249,11,0,0,0,2,110000,110000
39,15,0,0,0,2,130000,100000
835,4,0,0,0,1,25000,150000
1033,4,0,0,0,0,35000,509999
1144,14,0,0,0,3,80000,50000
1252,0,0,0,0,1,70000,85000
732,6,0,0,0,0,23000,475000
1253,3,0,0,0,0,40000,425000
1254,12,0,0,1,1,110000,480000
1255,7,1,0,0,0,10000,950000
95,5,1,0,0,0,80000,535000
826,11,1,0,0,3,25000,325000
498,8,0,0,0,3,74000,270000
1068,5,0,0,0,3,60000,300000
1256,9,1,0,0,0,70000,325000
311,10,1,0,0,0,100000,350000
1177,15,1,0,0,3,146000,229999
1257,1,1,0,0,1,120000,325000
133,14,0,0,0,1,70000,70000
1258,15,1,0,0,3,120000,190000
111,9,1,0,0,0,65500,345000
32,4,1,0,0,0,70000,1025000
229,1,0,0,0,0,50000,120000
191,11,0,0,0,1,90000,114999
1082,11,0,0,0,1,120000,300000
1068,4,0,1,0,0,56000,340000
133,14,0,0,0,1,70000,90000
152,12,0,0,0,0,140300,150000
432,10,0,0,0,0,70000,115999
499,2,1,1,0,0,36000,425000
501,2,1,1,0,0,12997,550000
502,2,0,0,1,0,40000,500000
130,8,1,0,0,1,25000,300000
469,6,1,1,0,0,26430,1150000
504,5,0,1,0,0,24600,475000
133,9,0,1,0,0,28481,260000
505,8,0,0,0,0,100000,350000
71,8,1,1,0,0,41988,750000
506,2,0,1,1,0,7658,350000
133,11,0,1,0,0,30375,180000
95,2,1,1,0,0,34400,611000
507,2,0,1,0,0,18500,325000
508,1,0,1,0,0,48000,225000
335,3,0,1,1,0,28942,300000
86,2,1,0,0,1,50000,400000
71,1,1,1,0,0,53600,711000
509,5,1,1,0,0,53652,851000
237,4,0,1,0,1,23000,375000
419,0,0,0,0,0,10211,275000
772,14,1,0,0,3,120000,120000
1259,5,1,0,0,0,120000,350000
1021,2,0,0,0,0,35000,409999
2,1,1,0,0,0,130000,500000
1036,8,1,0,0,1,90000,220000
1260,15,0,0,0,1,80000,120000
1261,0,0,0,0,1,55000,70000
145,2,0,0,0,0,15000,800000
95,3,1,0,0,1,260000,450000
282,1,1,0,0,0,145000,525000
1262,4,0,0,0,0,35000,300000
405,15,0,0,0,1,56000,195000
206,0,1,0,0,1,98000,130000
357,9,1,0,0,1,135000,300000
1088,19,0,0,0,3,60000,120000
1263,10,1,0,0,3,120000,450000
465,10,1,0,0,1,102000,160000
246,6,1,0,0,0,35000,800000
0,8,0,0,0,0,80000,100000
389,2,0,1,1,0,13599,825000
229,5,0,1,0,0,32933,265000
133,15,0,1,0,0,54551,175000
991,3,0,1,0,0,57112,250999
1264,5,0,1,1,0,41025,471000
493,7,1,0,0,0,5000,650000
493,7,1,0,0,0,5000,650000
1265,1,0,1,0,1,53122,225000
1266,8,2,1,0,0,64111,245000
978,9,0,1,0,0,78892,221000
123,9,0,1,0,0,74113,271000
237,1,0,1,0,0,80000,290000
1216,2,0,1,0,0,39000,525000
1267,1,0,1,0,0,84775,377000
148,1,0,1,0,0,20778,95000
99,5,1,1,0,0,64441,763000
108,5,0,1,0,0,43192,450000
1268,3,0,1,0,0,44416,140000
1246,4,1,1,0,0,79991,701000
1185,9,1,1,0,1,62601,277000
676,6,0,0,1,0,50000,520000
1269,2,1,0,0,0,100000,550000
350,9,1,0,0,3,97000,260000
627,5,1,0,0,0,100000,420000
1270,19,0,0,0,3,100000,35000
1271,6,1,0,0,0,20000,1150000
1272,2,0,0,0,0,46000,680000
334,1,1,0,0,0,40000,425000
493,3,1,0,0,1,70000,450000
1273,15,1,0,0,3,89600,590000
79,2,0,0,0,0,60800,936999
819,5,1,0,0,1,104000,420000
322,3,1,0,0,1,80000,450000
0,16,0,0,0,3,69111,40000
509,3,1,0,0,1,70000,520000
0,0,0,0,0,0,120000,80000
1274,3,0,0,0,0,40000,55000
354,23,1,0,0,3,100000,80000
229,7,0,0,0,0,20000,210000
172,5,0,0,0,1,50000,300000
1275,2,1,0,0,0,50000,260000
1276,4,1,0,0,0,70000,250000
118,15,1,0,0,0,90000,80000
839,10,1,0,0,1,150000,450000
294,14,1,0,0,1,120000,310000
105,1,1,0,0,0,100000,500000
106,4,1,0,0,1,70000,800000
107,4,1,0,0,1,70000,840000
108,4,0,0,0,0,50000,490000
109,10,1,0,0,1,81000,125000
110,1,1,0,0,3,120000,400000
111,5,1,1,0,0,3600,1000000
112,5,0,1,0,0,14272,530000
113,2,1,1,0,0,49213,840000
114,5,0,0,0,0,40000,229999
115,17,0,0,0,2,40000,40000
116,1,0,0,0,0,80000,130000
117,5,0,0,0,0,70000,200000
118,9,1,0,0,0,70000,120000
119,18,0,0,0,0,57000,75000
120,4,1,0,0,0,120000,250000
121,14,0,0,0,0,30000,100000
117,8,0,0,0,1,3240,280000
122,5,0,0,0,0,5000,540000
123,6,0,0,0,0,10000,700000
1277,3,0,0,0,1,90000,350000
877,9,1,0,0,0,100000,320000
1278,4,1,0,0,0,90000,475000
932,9,1,0,0,1,140000,220000
741,8,1,0,0,0,13770,210000
1144,14,0,0,0,1,4637,61000
725,11,1,0,1,1,100000,355000
165,1,1,0,0,0,60000,150000
343,9,1,0,0,0,80000,133000
166,5,1,0,1,0,50000,650000
167,3,0,0,0,1,40000,210000
198,8,1,0,0,1,93900,130000
0,0,0,0,0,0,70000,60000
772,14,1,0,0,3,120000,120000
168,2,1,0,1,0,40000,2900000
573,14,1,0,0,1,120000,100000
1101,16,0,0,0,0,80000,79000
198,1,1,0,0,0,110000,120000
742,14,0,1,0,0,34000,125000
134,8,1,1,0,0,20000,425000
133,23,0,0,0,1,117000,70000
422,20,0,0,0,0,1500,619000
167,2,0,1,0,0,48965,415000
169,3,0,1,0,0,55000,265000
483,15,0,0,0,0,60000,70000
1279,5,1,0,0,0,40000,281000
373,8,1,0,0,0,80000,211000
1280,6,0,0,0,0,11000,550000
1281,3,1,0,0,0,110000,350000
1282,2,0,1,1,0,19890,420000
91,5,0,1,0,0,20969,270000
1068,4,0,1,0,0,20194,399000
1283,4,0,1,0,0,34982,440000
1265,1,0,1,0,0,44588,250000
891,4,1,1,0,0,57904,650000
150,5,0,1,0,0,59258,270000
1283,4,0,1,0,0,60826,390000
923,6,1,0,0,0,50000,1500000
0,3,0,0,0,0,35000,225000
71,5,1,0,0,1,110000,900000
1284,6,1,0,1,0,40000,1600000
945,7,0,0,0,0,10000,800000
1083,8,1,0,0,0,50000,320000
229,4,0,0,0,0,25000,300000
1285,6,0,0,0,0,25000,740000
1286,7,0,0,0,0,1300,350000
1287,3,0,0,0,0,40000,280000
924,6,1,0,1,0,50000,675000
584,9,0,0,0,0,20000,300000
1288,9,1,0,0,3,76000,400000
987,10,1,0,0,3,100000,420000
1289,15,1,0,0,0,120000,300000
974,10,0,0,0,0,70000,170000
117,3,0,0,0,3,70000,210000
99,5,1,0,0,1,60000,600000
35,3,0,0,0,1,38000,260000
996,5,0,0,0,0,19000,82000
1078,4,1,0,0,0,75000,690000
1290,5,1,0,0,0,70000,300000
1291,2,1,0,0,0,30000,1250000
253,2,1,0,0,0,31707,799000
1292,10,1,0,0,0,180000,1000000
229,3,0,0,0,1,90000,190000
1293,3,1,0,0,0,30000,250000
1294,11,0,0,0,0,60000,200000
641,14,1,0,0,1,90000,300000
623,5,0,0,0,1,120000,250000
0,15,0,0,0,3,70000,90000
588,23,0,0,0,0,70000,68000
38,2,0,0,0,0,26500,500000
590,2,1,0,0,0,50000,900000
152,0,0,0,0,1,52000,100000
344,4,1,0,0,0,160000,700000
1295,1,1,1,1,3,115992,1750000
723,2,0,0,0,1,110000,290000
831,3,1,0,0,1,97000,1050000
1163,15,1,0,0,3,100000,70000
44,4,1,0,0,0,41000,520000
465,1,1,0,0,0,90000,150000
542,15,0,0,0,0,90000,120000
1296,4,0,0,0,0,25000,600000
1297,10,1,0,0,1,70000,150000
1298,9,0,0,0,0,60000,400000
229,5,0,0,0,1,30000,310000
205,5,0,0,0,0,30000,550000
734,4,1,0,0,0,60000,550000
208,8,1,0,0,0,73000,320000
337,26,0,0,0,2,100000,50000
38,6,0,0,0,0,32000,500000
91,6,0,0,0,0,26500,360000
585,2,1,0,0,1,50000,700000
99,1,1,0,0,1,110000,700000
213,2,1,1,0,0,84000,655000
585,2,1,0,0,1,50000,700000
1299,9,3,0,0,0,110000,200000
72,1,1,0,0,0,150000,375000
2,1,1,1,0,0,109052,470000
1300,5,1,1,0,0,90658,550000
4,3,1,0,0,1,110000,500000
1301,5,0,0,0,0,25000,210000
157,6,0,0,0,0,20000,270000
982,10,0,0,0,0,80000,300000
974,0,0,0,0,3,60000,80000
1302,8,1,1,1,0,81000,1451000
675,6,1,0,0,0,15000,1085000
1303,11,1,1,1,0,75000,245000
487,2,0,1,0,1,25552,700000
49,6,0,0,0,0,20000,300000
1097,2,1,0,0,0,80000,350000
757,2,0,1,1,0,25000,635000
633,1,0,0,0,0,40700,325000
1304,2,1,1,1,0,65500,1150000
1305,15,0,1,0,0,42000,110000
747,6,0,1,0,0,8000,890000
1306,0,0,0,0,1,80000,73000
682,3,0,0,0,0,77000,170000
580,4,0,1,0,0,6000,750000
508,2,0,0,0,0,28838,280000
205,6,0,1,0,0,11174,690000
1184,15,0,0,0,0,120000,130000
1306,0,0,0,0,1,80000,73000
37,0,0,0,0,1,85000,85000
1307,6,0,0,1,0,10000,1575000
543,8,1,0,0,0,105000,325000
1030,17,0,0,0,1,120000,85000
708,6,1,1,0,1,30000,860000
1308,2,1,0,0,0,41000,690000
31,8,1,1,0,0,54000,650000
1309,3,1,0,0,0,40000,375000
223,8,1,1,0,0,71000,525000
1070,4,0,1,0,0,72500,330000
1070,8,0,1,0,0,76600,280000
1129,3,0,0,0,0,40000,470000
341,9,1,0,0,0,110000,350000
1310,1,0,1,0,0,63000,480000
1205,4,1,0,0,0,60000,620000
1287,3,0,0,0,0,58000,250000
288,10,0,0,0,1,80000,78692
1107,1,1,0,0,0,80000,350000
441,8,0,0,0,1,70000,250000
164,9,0,0,0,2,97700,260000
819,4,1,0,0,1,36000,640000
311,15,1,0,0,1,90000,220000
712,5,1,0,0,0,130000,465000
103,10,1,0,0,1,120000,229999
35,6,0,0,0,0,15000,425000
483,15,0,0,0,3,120000,95000
353,1,3,0,0,3,170000,170000
3,4,0,0,0,1,37500,229999
115,22,0,0,0,3,50000,45000
1311,0,0,0,0,3,145000,479000
969,4,0,0,0,0,60000,370000
1109,4,0,0,0,0,30000,340000
954,4,0,0,0,0,35000,620000
1312,1,1,0,0,0,60000,270000
1313,6,1,0,0,0,35000,400000
723,5,0,0,0,0,40000,260000
588,18,0,0,0,2,50000,48000
1268,5,0,0,0,1,23800,100000
602,5,1,0,0,0,70000,490000
1066,10,3,0,0,1,90000,120000
192,15,0,0,0,1,102000,125000
117,8,0,0,0,0,80000,160000
229,7,0,0,0,0,5000,190000
968,7,1,0,0,0,10000,1700000
970,9,0,0,0,0,50000,250000
971,7,0,0,0,0,15000,500000
972,15,0,0,0,1,35000,400000
1314,9,0,0,0,0,20000,500000
404,3,1,0,1,0,99000,1800000
1315,15,0,0,0,0,90000,320000
846,0,0,1,1,0,47000,250000
160,10,1,0,0,3,90000,105000
188,6,0,0,0,0,20000,550000
1316,7,0,0,1,0,1100,600000
221,20,0,0,0,0,40000,210000
605,1,0,0,0,0,15000,210000
39,11,0,0,0,0,40000,150000
345,15,0,0,0,0,60000,125000
1068,4,0,0,0,0,20000,380000
102,7,0,0,0,0,5000,600000
667,4,0,0,0,0,27000,490000
493,6,1,0,0,1,38000,545000
35,5,0,0,0,0,25000,250000
1317,20,0,0,0,0,1100,1050000
441,0,0,0,0,0,100000,100000
347,3,1,0,0,1,100000,250000
786,0,0,0,0,0,110000,100000
1318,4,1,0,0,1,60000,350000
1319,1,1,0,0,1,70000,370000
1101,16,0,0,0,1,110000,121000
1320,2,0,1,1,0,44077,570000
106,2,1,0,0,0,24000,785000
1321,6,1,0,0,0,30000,850000
35,4,0,0,0,1,30000,375000
205,2,0,0,0,0,40000,619000
111,9,1,0,0,1,90000,335000
294,12,1,0,0,0,50000,500000
692,18,0,0,0,1,100000,60000
293,10,0,0,0,1,50000,130000
1322,5,1,0,0,0,210000,210000
669,7,1,0,0,0,20000,1900000
1018,8,1,0,0,1,70000,270000
1,10,0,0,0,1,100000,225000
93,9,0,0,0,1,160000,150000
165,8,1,0,0,0,70000,173000
168,6,1,0,1,0,9422,4800000
1323,2,1,0,1,0,110000,710000
1324,7,0,0,0,0,20000,1500000
888,2,0,0,0,0,20000,550000
121,15,0,0,0,1,70000,58000
1325,1,0,0,1,3,60000,1200000
568,8,1,0,0,0,150000,500000
1110,11,0,0,0,1,83000,120000
1326,1,1,0,0,0,250000,300000
117,6,0,0,0,0,30000,300000
351,5,0,0,0,0,21000,295000
452,6,2,0,0,0,80000,587000
1327,1,0,0,0,1,50000,430000
184,0,0,0,0,1,50000,123000
1328,1,1,0,1,1,48500,450000
1,0,0,0,0,3,60000,130000
109,10,1,0,0,1,90000,110000
1329,10,1,0,0,3,240000,200000
190,5,0,0,0,1,70000,320000
479,3,0,0,0,0,50000,300000
1330,4,0,0,0,0,110000,350000
1331,6,0,0,0,0,50000,800000
1332,4,1,0,0,0,175000,270000
1333,2,0,0,0,0,60000,540000
647,9,2,0,0,1,60000,160000
877,8,1,0,0,1,100000,340000
41,2,0,0,0,1,40000,350000
680,9,1,0,0,0,100000,300000
275,8,1,0,0,0,63000,330000
647,4,2,0,0,1,80000,325000
95,8,1,0,0,0,55000,250000
1334,8,1,0,0,0,55000,250000
403,5,0,0,0,0,60000,240000
732,20,0,0,0,0,5000,545000
1335,5,0,1,0,0,48000,300000
141,10,0,0,0,1,80000,130000
91,2,0,0,0,0,50000,240000
286,6,0,0,0,0,15000,360000
1138,1,1,0,0,0,70000,250000
1336,7,1,1,1,0,105000,475000
734,4,1,0,0,1,50000,600000
139,10,1,0,0,1,80000,150000
1337,2,1,0,0,0,50000,700000
175,4,1,0,0,0,5000,1290000
144,16,0,0,0,0,58000,80000
269,5,0,0,0,0,12000,425000
1338,6,0,0,1,0,10000,500000
37,1,0,0,0,1,45000,193000
394,5,0,0,0,0,10000,800000
1,15,0,0,0,0,50000,150000
0,19,0,0,0,2,40000,80000
704,10,1,0,0,3,100000,130000
704,1,1,0,0,1,80000,280000
823,9,1,0,0,1,110000,229999
775,15,0,0,0,0,120000,80000
796,10,0,0,0,0,10000,70000
275,8,1,0,0,1,60000,240000
1090,10,1,0,0,1,72000,380000
275,8,1,0,0,1,60000,240000
73,12,0,0,0,0,110000,80000
192,8,0,0,0,0,50000,265000
1339,6,0,0,0,0,25000,320000
751,3,1,0,0,3,120000,500000
561,4,1,0,0,0,55000,1300000
187,6,1,0,0,0,35000,1500000
481,4,1,0,1,0,110000,1800000
175,3,1,0,0,1,80000,600000
1340,6,0,0,0,0,80000,420000
1172,11,0,0,0,0,120000,140000
407,10,1,0,0,1,100000,300000
128,12,0,1,0,1,60000,100000
150,2,0,1,0,0,25000,350000
910,6,0,1,0,0,19000,850000
152,15,0,1,0,0,54000,140000
1116,5,0,1,0,1,17100,550000
1341,2,0,1,1,0,19000,525000
305,5,1,1,0,0,146000,470000
587,8,1,1,1,0,98000,900000
1342,9,1,1,0,1,224642,500000
486,17,0,0,0,1,120000,80000
1293,9,1,0,0,0,175000,175000
922,2,1,0,1,1,15000,1350000
143,2,1,0,0,0,50000,800000
78,2,0,0,0,0,15000,250000
1343,6,0,0,1,0,25000,700000
1344,7,1,0,0,0,25000,800000
175,8,1,0,0,0,69000,660000
142,5,1,0,0,3,60000,465000
1075,12,1,0,0,1,222435,180000
95,2,1,0,0,3,66000,600000
1345,10,0,0,0,0,110000,150000
2,3,1,0,0,1,78000,450000
1000,7,0,0,0,0,10000,721000
671,6,0,0,0,0,35000,300000
1251,7,1,0,0,0,10000,1000000
91,4,0,0,0,0,40000,300000
36,8,1,0,0,0,120000,450000
1346,25,0,0,1,0,70000,79000
1174,2,1,0,0,0,40000,545000
1347,6,1,0,0,0,20000,844999
1348,4,1,0,0,0,93000,700000
357,4,1,0,0,0,159000,650000
305,3,1,0,0,1,75000,525000
206,12,1,0,0,3,101100,110000
1349,9,1,0,0,0,66000,180000
192,1,0,0,0,1,30000,280000
286,7,0,0,0,0,10000,400000
474,1,1,0,0,1,126000,625000
712,5,1,0,0,0,70000,535000
886,2,1,0,0,0,50000,459999
641,10,1,0,0,0,100000,300000
60,0,0,0,1,0,60000,280000
537,3,0,0,0,0,70000,500000
1350,7,0,0,0,0,1200,1200000
91,4,0,0,0,0,40000,300000
748,9,1,0,0,3,80000,180000
1351,9,0,0,1,1,134444,180000
39,11,0,0,0,1,120000,78000
741,9,1,0,0,0,120000,160000
830,3,1,0,0,0,238000,600000
1,15,0,0,0,1,100000,110000
1352,9,1,0,0,1,110000,450000
1353,7,1,0,0,0,35000,1350000
1354,18,0,0,0,1,165000,120000
1028,6,1,0,0,0,42000,1040000
65,3,1,0,0,1,70000,390000
1355,9,0,0,0,1,60000,65000
457,8,1,0,0,3,115000,320000
182,2,1,0,0,0,70000,720000
841,0,0,0,0,1,80000,220000
479,9,0,1,0,0,65000,225000
932,10,1,0,0,1,150000,200000
50,5,1,1,0,1,75000,434999
160,1,1,0,0,0,63700,300000
4,6,1,0,0,0,74800,700000
308,11,1,0,0,1,105000,500000
324,4,1,0,0,0,40000,500000
369,4,1,0,0,1,90000,400000
688,5,1,1,0,1,75000,825000
95,6,1,0,0,0,15000,720000
1356,11,0,0,0,1,30000,110000
830,3,1,0,0,1,100000,600000
1357,11,1,0,1,3,155000,275000
1358,1,1,0,1,1,149000,2349000
213,2,1,0,0,0,60000,740000
260,2,1,0,0,0,90000,800000
469,7,1,0,0,0,100000,1100000
1123,1,1,0,1,1,100000,750000
432,1,0,0,0,1,90000,200000
1359,11,1,0,0,0,75000,210000
142,11,1,0,0,1,120000,270000
710,4,1,0,0,1,90000,630000
6,5,0,0,0,0,55000,375000
370,10,1,0,0,0,70000,300000
86,4,1,0,0,1,95000,580000
1360,3,1,0,0,0,50000,550000
1232,4,1,0,0,0,50000,750000
325,3,0,0,0,0,60516,250000
2,1,1,0,0,1,235000,434999
1361,0,1,1,1,0,76731,900000
1362,4,1,1,0,0,64000,685000
142,3,1,1,0,0,65000,540000
594,6,0,1,1,4,13000,1165000
1046,3,1,1,0,0,77000,610000
903,9,0,1,0,0,24000,254999
1363,3,0,1,0,0,63840,280000
1340,2,0,0,0,0,25000,370000
311,9,1,0,0,1,76400,459999
101,17,0,0,0,3,70000,42000
101,17,0,0,0,3,70000,42000
1364,9,1,0,0,3,80000,190000
1365,10,0,0,0,2,100000,165000
1366,2,1,0,0,0,40000,710000
69,6,0,0,0,0,15000,1200000
1172,9,0,0,0,0,70000,229999
91,6,0,0,0,0,15000,310000
35,5,0,0,0,0,40000,320000
0,12,0,0,0,0,54000,100000
342,11,1,0,0,0,90000,160000
121,0,0,0,0,0,52000,60000
465,1,1,0,0,3,200000,100000
165,4,1,0,0,1,35000,350000
1367,2,1,0,0,0,60000,700000
150,2,0,0,0,0,31489,300000
512,6,1,0,0,0,40000,830000
711,8,1,0,0,0,110000,220000
1163,11,1,0,0,0,50000,130000
1164,1,0,0,0,0,44000,330000
1082,10,0,0,0,1,90000,254999
496,3,0,0,0,1,50000,600000
405,1,0,0,0,0,50000,210000
746,0,0,0,0,0,81366,120000
163,12,0,0,0,0,110000,95000
294,12,1,0,0,0,300000,229999
1368,10,0,0,0,0,70000,229999
1107,8,1,0,0,0,100000,400000
1369,14,0,0,0,1,70000,300000
284,8,1,0,0,0,50000,300000
1370,11,1,0,0,1,180000,80000
0,15,0,0,0,1,50000,80000
865,0,0,0,0,1,90000,100000
56,1,1,0,0,0,110000,300000
1371,6,0,0,1,0,26000,700000
315,4,1,0,0,0,65000,975000
426,11,1,0,0,0,130000,500000
72,8,1,0,0,1,75000,550000
549,3,1,0,0,1,110000,550000
432,3,0,0,0,0,50000,240000
115,25,0,0,0,1,80000,50000
755,11,0,0,0,1,80000,120000
229,8,0,0,0,1,60000,900000
747,11,0,0,0,1,90000,250000
286,2,0,0,0,0,36000,280000
1372,10,1,0,0,0,87000,85000
331,9,1,0,0,0,80000,90000
1281,5,1,0,0,0,50000,500000
115,8,0,0,0,0,60000,200000
91,5,0,0,0,0,50000,250000
95,3,1,0,0,3,40000,185000
542,15,0,0,0,1,60000,100000
1373,5,1,0,0,0,55000,610000
130,1,1,0,0,0,80000,290000
1374,1,1,0,0,0,295000,300000
117,5,0,0,0,0,80000,225000
150,2,0,0,0,1,50000,320000
139,1,1,0,0,3,158000,135000
195,12,1,0,0,3,400000,400000
35,4,0,0,0,0,25000,400000
299,2,0,0,0,0,35000,570000
699,6,0,0,0,0,12000,500000
204,5,0,0,0,0,70000,130000
234,6,0,0,0,0,4000,360000
241,2,0,1,0,0,10832,530000
192,11,0,0,0,0,50000,250000
679,4,0,1,0,0,19495,600000
662,8,1,1,0,0,62668,570000
175,8,1,1,0,0,85710,850000
704,9,1,1,0,1,55130,250000
305,3,1,1,0,1,63356,580000
1292,1,1,1,0,0,129627,1680000
238,10,0,0,0,0,15000,180000
1035,2,0,0,0,0,50000,300000
1375,1,0,0,0,1,70000,269000
150,6,0,0,0,0,20000,231999
333,9,0,0,0,3,60000,150000
562,2,0,0,0,0,5000,495000
473,3,0,0,0,0,15000,700000
1025,6,0,0,0,1,4400,400000
1376,7,1,0,0,3,15000,599000
72,8,1,0,0,0,45000,421000
1337,6,1,0,0,0,1000,841000
28,3,0,0,0,0,38500,295000
970,9,0,0,0,0,25000,220000
1377,8,1,0,0,0,35000,250000
1292,11,1,0,0,1,110000,1100000
866,1,0,0,0,0,40000,300000
1378,0,0,0,0,1,110000,80000
165,8,1,0,0,3,20000,215000
49,1,0,1,0,0,14987,245000
361,4,1,1,0,0,25061,650000
891,2,1,1,0,0,42494,760000
644,3,1,1,0,0,44875,395000
704,3,1,1,0,1,89741,280000
1379,4,1,1,0,0,65000,495000
609,4,1,1,0,0,35000,525000
1380,11,1,1,0,0,347089,420000
1381,10,1,0,0,0,34500,210000
299,6,0,0,0,0,30000,650000
396,6,1,0,1,0,39000,2300000
1117,7,1,0,0,0,16000,525000
647,10,2,0,0,1,80000,195000
106,4,1,0,0,0,60000,650000
1159,5,1,0,0,0,110000,540000
229,3,0,0,0,0,61000,180000
869,2,1,0,0,0,29000,750000
214,6,1,0,0,0,50000,980000
1382,3,1,0,0,0,90000,250000
1316,6,0,0,1,0,35000,550000
1267,5,0,0,0,1,43000,509999
433,2,0,0,0,0,50000,320000
547,4,0,0,0,0,25000,275000
71,8,1,0,0,0,222252,550000
974,11,0,0,0,1,50000,145000
1383,8,1,0,0,0,80000,250000
2,1,1,0,0,0,35000,520000
39,0,0,0,0,1,85000,95000
193,9,1,0,0,3,110000,725000
0,12,0,0,0,1,70000,55000
47,3,1,0,0,0,100000,600000
849,8,1,0,0,1,120000,330000
95,5,1,0,0,0,89000,470000
1073,8,1,0,0,0,120000,365000
49,8,0,0,0,1,40000,250000
35,2,0,0,0,0,17000,430000
334,8,1,0,0,1,125000,400000
954,5,0,0,0,1,110000,615000
160,9,1,0,0,1,120000,150000
347,3,1,0,0,0,90000,240000
936,3,1,0,0,0,90000,800000
353,5,3,0,0,0,110000,240000
305,3,1,0,0,1,87000,600000
36,3,1,0,0,0,15000,800000
240,5,0,0,0,0,70000,160000
1384,1,0,0,0,0,38000,350000
747,9,0,0,0,1,64000,300000
1385,5,1,0,0,0,55250,399000
641,9,1,0,0,0,110000,300000
1386,1,0,0,1,0,70000,150000
111,10,1,0,0,3,60000,320000
429,6,1,0,0,0,17000,1280000
286,2,0,0,0,1,13000,300000
1387,4,1,0,0,0,60000,1000000
592,1,1,0,0,1,120000,1090000
827,1,1,0,0,1,97000,450000
483,0,0,0,0,1,130000,60000
954,8,0,0,0,0,50000,500000
139,1,1,0,0,1,120000,200000
305,5,1,0,0,0,68000,650000
39,12,0,0,0,1,100000,60000
99,8,1,0,0,0,80000,250999
1388,1,2,1,0,1,67000,185000
150,5,0,0,0,0,60000,155000
422,7,0,0,0,0,5000,600000
1229,4,0,0,0,0,20000,300000
1389,6,0,0,0,0,12500,850000
1231,7,2,0,0,0,4000,470000
359,7,0,0,0,0,25000,600000
25,8,1,0,0,1,70000,700000
928,0,3,0,0,0,162000,70000
1292,10,1,0,0,1,205000,1250000
1390,15,0,0,1,3,70000,650000
1391,6,1,0,0,1,70000,450000
71,3,1,0,0,1,100000,750000
25,8,1,0,0,1,70000,775000
1392,9,1,0,0,0,220000,800000
1393,5,0,0,0,1,80000,360000
52,10,1,0,0,0,120000,250000
726,2,1,0,0,0,22038,1490000
751,8,1,0,0,0,80000,600000
152,10,0,0,0,0,90000,120000
311,1,1,0,0,1,140000,320000
1394,9,1,0,0,1,120000,400000
346,5,1,0,0,0,60000,302000
165,9,1,0,0,1,80000,130000
1395,3,0,0,0,1,60000,150000
661,1,1,0,0,1,90000,200000
946,1,1,0,0,0,80000,950000
103,15,1,0,0,1,175000,120000
1271,7,1,0,0,0,10000,1400000
1396,2,0,0,0,0,65000,620000
1380,1,1,0,0,0,90000,449000
39,0,0,0,0,0,70000,100000
519,6,0,0,0,0,2500,600000
4,4,1,0,0,0,35000,700000
165,1,1,0,0,0,40000,250000
1397,6,0,0,0,0,63000,550000
23,8,1,1,1,0,88000,675000
602,5,1,1,0,0,55000,530000
798,3,1,1,0,0,71014,325000
805,5,1,1,0,0,60000,370000
1348,3,1,0,0,0,70000,360000
1398,1,0,1,1,0,60000,650000
593,1,1,1,0,3,92000,199000
711,3,1,0,0,0,89126,285000
1399,11,1,0,1,0,134000,260000
502,7,0,1,1,0,15000,869999
763,4,1,1,0,0,42500,425000
166,1,1,1,1,0,42000,490000
1037,5,1,0,1,1,70000,750000
158,16,0,0,0,3,110000,125000
1200,3,1,0,0,0,131365,221000
1400,4,1,1,1,0,48980,724000
1401,3,0,1,1,0,46000,440000
116,11,0,0,0,3,60000,70000
1402,5,1,1,0,0,58000,511000
1211,4,1,1,0,0,22000,790000
